date,Ret,Ret_5,Ret_10,Ret_15,Ret_20,Ret_25,Ret_30,Ret_40,Ret_50,OT
2024-06-05 00:00:00,0.007298724608017615,0.053212787135771045,0.03743137647491834,0.01349209956116848,0.08969946916888949,0.1692462792011149,0.1254057417752814,0.11493158475377241,0.11394365651420246,-0.11823570458799104
2024-06-06 00:00:00,-0.004581363662391591,0.04505042873191534,0.019635681519049264,0.023651227968889854,0.05526003653887379,0.15148922282283483,0.13511466210728318,0.11570676242508604,0.15471580528714757,-0.11172273081447026
2024-06-07 00:00:00,-0.01999201273457618,0.023482609094226836,0.015321012006978885,0.020801303372151025,0.03587918103482979,0.10240045020822808,0.13327208505199106,0.09870126156566195,0.09178994253430273,-0.10547011210530688
2024-06-08 00:00:00,-0.0005308786729295578,0.007281357173125169,0.025565676562162576,0.011377735741889383,0.04567713989446265,0.12595667057633575,0.09921992665786505,0.08559768766787812,0.08555604109017922,-0.13176177264272382
2024-06-09 00:00:00,0.00493781012787653,-0.013033903360178845,0.018766915038638476,0.0055156523638904,-0.025195921564236445,0.05101294599220796,0.14566228474278442,0.14860824574575782,0.07159921187971774,-0.18191894216261395
2024-06-10 00:00:00,-0.0019485261992140401,-0.02209449562630561,0.029942581816830627,0.014509853464800937,-0.008900497199881174,0.06562310901334989,0.14341237239923177,0.19326170334164883,0.07062796409481598,-0.18485807139295973
2024-06-11 00:00:00,-0.03136496113771259,-0.04840686957824614,-0.005537191074400649,-0.029721689933569384,-0.025900523517011664,0.004178201579001284,0.09574923419289405,0.13883831092512433,0.007396300482173324,-0.13408911063410112
2024-06-12 00:00:00,0.013502581655740586,-0.015883434726427947,0.007226189879044664,-0.0008057730136048491,0.004587472501387024,0.01942586167839755,0.08489054461496104,0.08509088126447306,0.02761616262149369,-0.1815923576212679
2024-06-13 00:00:00,-0.021757960505889518,-0.03678445349576864,-0.02977093706696432,-0.012159196374194825,-0.02582524154516397,0.007212477770426329,0.08453896978927,0.04484050315546684,0.038575290038472376,-0.1505668522645126
2024-06-14 00:00:00,-0.011164543099157487,-0.052218281148853074,-0.0645715764789031,-0.034431342155998856,-0.046990646670819536,-0.0760985149970439,-0.003869143512697515,0.03092184770957984,0.023718148745795586,-0.12122003640486567
2024-06-15 00:00:00,0.0027253941690672523,-0.04777977632549646,-0.06881860189275257,-0.0192678443704819,-0.03396320041375933,-0.056255009759981545,0.014707875217411903,0.04795689206423037,0.03820355188494684,-0.12763825756145097
2024-06-16 00:00:00,0.006768999939568809,-0.010292046179729675,-0.05820071002086025,-0.015772248227886587,-0.03970783910796316,-0.03592600031262505,-0.006156846844327601,0.06905018281755027,0.050771836676870796,-0.13946977407905792
2024-06-17 00:00:00,-0.0022321747830370553,-0.025657387996069092,-0.04113329527501086,-0.018616603274484445,-0.026442486978827118,-0.021187618056571433,-0.006729943187912202,0.08665686975062048,0.05350805815465476,-0.12920429649156984
2024-06-18 00:00:00,-0.02029695827328193,-0.02420220954943575,-0.060096397993538386,-0.05325262415902243,-0.036067126505029634,-0.0494024231870589,-0.01716428967737993,0.03316076846300575,0.020357176968924362,-0.09070809474988384
2024-06-19 00:00:00,-0.0027701435671353414,-0.01591848907972382,-0.06730553409034701,-0.07946218362358703,-0.04980173629161211,-0.062161115654664756,-0.09080563069680403,0.06855287278100408,0.07130055430526316,-0.0642316015623966
2024-06-20 00:00:00,-0.00202647819256907,-0.020582008883382907,-0.06737838142810193,-0.08798418570063682,-0.03945328230986789,-0.05384617840451811,-0.07567917753274978,0.06637109744210545,0.11286166115034857,0.0006400887531892163
2024-06-21 00:00:00,-0.011298352821403679,-0.038158523800915334,-0.048057840691535625,-0.09413838064321445,-0.05332892631940411,-0.07635117038519434,-0.07271364097553945,0.0430898920581797,0.08410820080526715,0.015616358394885843
2024-06-22 00:00:00,0.0024397531859308152,-0.033654816645003915,-0.05844870995247553,-0.07340377840952939,-0.05164488154973279,-0.05920738657292057,-0.054129369300737085,0.02148009184257793,0.021668719073369758,-0.0020821756909072953
